DieId,Pass,HBIN,SBIN,DieLocation
d1627,1,HBIN_1,SBIN_PASS,"8.10,-12.95"
d1628,1,HBIN_1,SBIN_PASS,"8.10,-8.65"
d1629,0,HBIN_2,SBIN_OPEN_PAD,"8.10,-4.35"
d1630,1,HBIN_1,SBIN_PASS,"8.10,-0.05"
d1631,1,HBIN_1,SBIN_PASS,"8.10,4.25"
d1632,1,HBIN_1,SBIN_PASS,"8.10,8.55"
d1633,1,HBIN_1,SBIN_PASS,"8.10,12.85"
d1634,1,HBIN_1,SBIN_PASS,"8.10,17.15"
d1635,1,HBIN_1,SBIN_PASS,"8.10,21.45"
d1636,1,HBIN_1,SBIN_PASS,"8.10,25.75"
d1637,1,HBIN_1,SBIN_PASS,"8.10,30.05"
d1638,1,HBIN_1,SBIN_PASS,"8.10,34.35"
d1639,1,HBIN_1,SBIN_PASS,"8.10,38.65"
d1640,1,HBIN_1,SBIN_PASS,"8.10,42.95"
d1641,0,HBIN_4,SBIN_IDDQ_HIGH,"8.10,47.25"
d1642,1,HBIN_1,SBIN_PASS,"8.10,51.55"
d1643,1,HBIN_1,SBIN_PASS,"8.10,55.85"
d1644,1,HBIN_1,SBIN_PASS,"8.10,60.15"
d1645,1,HBIN_1,SBIN_PASS,"8.10,64.45"
d1646,1,HBIN_1,SBIN_PASS,"8.10,68.75"
d1647,1,HBIN_1,SBIN_PASS,"8.10,73.05"
d1648,1,HBIN_1,SBIN_PASS,"8.10,77.35"
d1649,1,HBIN_1,SBIN_PASS,"8.10,81.65"
d1650,1,HBIN_1,SBIN_PASS,"8.10,85.95"
d1651,1,HBIN_1,SBIN_PASS,"8.10,90.25"
d1652,1,HBIN_1,SBIN_PASS,"8.10,94.55"
d1653,0,HBIN_2,SBIN_CONT_GND,"8.10,98.85"
d1654,1,HBIN_1,SBIN_PASS,"8.10,103.15"
d1655,1,HBIN_1,SBIN_PASS,"8.10,107.45"
d1656,1,HBIN_1,SBIN_PASS,"8.10,111.75"
d1657,1,HBIN_1,SBIN_PASS,"8.10,116.05"
d1658,0,HBIN_4,SBIN_VTH_DRIFT,"8.10,120.35"
d1659,1,HBIN_1,SBIN_PASS,"8.10,124.65"
d1660,0,HBIN_2,SBIN_CONT_GND,"8.10,128.95"
d1661,0,HBIN_2,SBIN_CONT_GND,"8.10,133.25"
d1662,1,HBIN_1,SBIN_PASS,"8.10,137.55"
d1663,0,HBIN_2,SBIN_PROBE_WEAR,"8.10,141.85"
d1664,0,HBIN_2,SBIN_OPEN_PAD,"13.10,-141.95"
d1665,0,HBIN_4,SBIN_IDDQ_HIGH,"13.10,-137.65"
d1666,0,HBIN_4,SBIN_IDDQ_HIGH,"13.10,-133.35"
d1667,0,HBIN_2,SBIN_PROBE_WEAR,"13.10,-129.05"
d1668,1,HBIN_1,SBIN_PASS,"13.10,-124.75"
d1669,1,HBIN_1,SBIN_PASS,"13.10,-120.45"
d1670,0,HBIN_2,SBIN_CONT_GND,"13.10,-116.15"
d1671,1,HBIN_1,SBIN_PASS,"13.10,-111.85"
d1672,1,HBIN_1,SBIN_PASS,"13.10,-107.55"
d1673,1,HBIN_1,SBIN_PASS,"13.10,-103.25"
d1674,1,HBIN_1,SBIN_PASS,"13.10,-98.95"
d1675,1,HBIN_1,SBIN_PASS,"13.10,-94.65"
d1676,1,HBIN_1,SBIN_PASS,"13.10,-90.35"
d1677,1,HBIN_1,SBIN_PASS,"13.10,-86.05"
d1678,1,HBIN_1,SBIN_PASS,"13.10,-81.75"
d1679,1,HBIN_1,SBIN_PASS,"13.10,-77.45"
d1680,1,HBIN_1,SBIN_PASS,"13.10,-73.15"
d1681,1,HBIN_1,SBIN_PASS,"13.10,-68.85"
d1682,1,HBIN_1,SBIN_PASS,"13.10,-64.55"
d1683,1,HBIN_1,SBIN_PASS,"13.10,-60.25"
d1684,1,HBIN_1,SBIN_PASS,"13.10,-55.95"
d1685,1,HBIN_1,SBIN_PASS,"13.10,-51.65"
d1686,1,HBIN_1,SBIN_PASS,"13.10,-47.35"
d1687,1,HBIN_1,SBIN_PASS,"13.10,-43.05"
d1688,0,HBIN_4,SBIN_GAIN_LOW,"13.10,-38.75"
d1689,1,HBIN_1,SBIN_PASS,"13.10,-34.45"
d1690,1,HBIN_1,SBIN_PASS,"13.10,-30.15"
d1691,1,HBIN_1,SBIN_PASS,"13.10,-25.85"
d1692,1,HBIN_1,SBIN_PASS,"13.10,-21.55"
d1693,1,HBIN_1,SBIN_PASS,"13.10,-17.25"
d1694,1,HBIN_1,SBIN_PASS,"13.10,-12.95"
d1695,1,HBIN_1,SBIN_PASS,"13.10,-8.65"
d1696,1,HBIN_1,SBIN_PASS,"13.10,-4.35"
d1697,1,HBIN_1,SBIN_PASS,"13.10,-0.05"
d1698,1,HBIN_1,SBIN_PASS,"13.10,4.25"
d1699,1,HBIN_1,SBIN_PASS,"13.10,8.55"
d1700,1,HBIN_1,SBIN_PASS,"13.10,12.85"
d1701,0,HBIN_2,SBIN_OPEN_PAD,"13.10,17.15"
d1702,1,HBIN_1,SBIN_PASS,"13.10,21.45"
d1703,1,HBIN_1,SBIN_PASS,"13.10,25.75"
d1704,1,HBIN_1,SBIN_PASS,"13.10,30.05"
d1705,1,HBIN_1,SBIN_PASS,"13.10,34.35"
d1706,1,HBIN_1,SBIN_PASS,"13.10,38.65"
d1707,1,HBIN_1,SBIN_PASS,"13.10,42.95"
d1708,1,HBIN_1,SBIN_PASS,"13.10,47.25"
d1709,1,HBIN_1,SBIN_PASS,"13.10,51.55"
d1710,1,HBIN_1,SBIN_PASS,"13.10,55.85"
d1711,1,HBIN_1,SBIN_PASS,"13.10,60.15"
d1712,1,HBIN_1,SBIN_PASS,"13.10,64.45"
d1713,1,HBIN_1,SBIN_PASS,"13.10,68.75"
d1714,1,HBIN_1,SBIN_PASS,"13.10,73.05"
d1715,1,HBIN_1,SBIN_PASS,"13.10,77.35"
d1716,1,HBIN_1,SBIN_PASS,"13.10,81.65"
d1717,1,HBIN_1,SBIN_PASS,"13.10,85.95"
d1718,1,HBIN_1,SBIN_PASS,"13.10,90.25"
d1719,1,HBIN_1,SBIN_PASS,"13.10,94.55"
d1720,1,HBIN_1,SBIN_PASS,"13.10,98.85"
d1721,1,HBIN_1,SBIN_PASS,"13.10,103.15"
d1722,1,HBIN_1,SBIN_PASS,"13.10,107.45"
d1723,1,HBIN_1,SBIN_PASS,"13.10,111.75"
d1724,1,HBIN_1,SBIN_PASS,"13.10,116.05"
d1725,0,HBIN_2,SBIN_CONT_GND,"13.10,120.35"
d1726,1,HBIN_1,SBIN_PASS,"13.10,124.65"
d1727,0,HBIN_2,SBIN_CONT_GND,"13.10,128.95"
d1728,0,HBIN_2,SBIN_OPEN_PAD,"13.10,133.25"
d1729,0,HBIN_4,SBIN_GAIN_LOW,"13.10,137.55"
d1730,0,HBIN_3,SBIN_LOGIC_ERR,"13.10,141.85"
d1731,0,HBIN_3,SBIN_PWR_ERR,"18.10,-141.95"
d1732,0,HBIN_3,SBIN_TIMING_ERR,"18.10,-137.65"
d1733,1,HBIN_1,SBIN_PASS,"18.10,-133.35"
d1734,1,HBIN_1,SBIN_PASS,"18.10,-129.05"
d1735,1,HBIN_1,SBIN_PASS,"18.10,-124.75"
d1736,0,HBIN_3,SBIN_LOGIC_ERR,"18.10,-120.45"
d1737,1,HBIN_1,SBIN_PASS,"18.10,-116.15"
d1738,0,HBIN_4,SBIN_IDDQ_HIGH,"18.10,-111.85"
d1739,0,HBIN_3,SBIN_PWR_ERR,"18.10,-107.55"
d1740,1,HBIN_1,SBIN_PASS,"18.10,-103.25"
d1741,1,HBIN_1,SBIN_PASS,"18.10,-98.95"
d1742,1,HBIN_1,SBIN_PASS,"18.10,-94.65"
d1743,1,HBIN_1,SBIN_PASS,"18.10,-90.35"
d1744,1,HBIN_1,SBIN_PASS,"18.10,-86.05"
d1745,1,HBIN_1,SBIN_PASS,"18.10,-81.75"
d1746,1,HBIN_1,SBIN_PASS,"18.10,-77.45"
d1747,1,HBIN_1,SBIN_PASS,"18.10,-73.15"
d1748,1,HBIN_1,SBIN_PASS,"18.10,-68.85"
d1749,1,HBIN_1,SBIN_PASS,"18.10,-64.55"
d1750,1,HBIN_1,SBIN_PASS,"18.10,-60.25"
d1751,1,HBIN_1,SBIN_PASS,"18.10,-55.95"
d1752,1,HBIN_1,SBIN_PASS,"18.10,-51.65"
d1753,1,HBIN_1,SBIN_PASS,"18.10,-47.35"
d1754,1,HBIN_1,SBIN_PASS,"18.10,-43.05"
d1755,1,HBIN_1,SBIN_PASS,"18.10,-38.75"
d1756,1,HBIN_1,SBIN_PASS,"18.10,-34.45"
d1757,1,HBIN_1,SBIN_PASS,"18.10,-30.15"
d1758,1,HBIN_1,SBIN_PASS,"18.10,-25.85"
d1759,1,HBIN_1,SBIN_PASS,"18.10,-21.55"
d1760,1,HBIN_1,SBIN_PASS,"18.10,-17.25"
d1761,0,HBIN_2,SBIN_CONT_GND,"18.10,-12.95"
d1762,1,HBIN_1,SBIN_PASS,"18.10,-8.65"
d1763,1,HBIN_1,SBIN_PASS,"18.10,-4.35"
d1764,1,HBIN_1,SBIN_PASS,"18.10,-0.05"
d1765,1,HBIN_1,SBIN_PASS,"18.10,4.25"
d1766,1,HBIN_1,SBIN_PASS,"18.10,8.55"
d1767,1,HBIN_1,SBIN_PASS,"18.10,12.85"
d1768,1,HBIN_1,SBIN_PASS,"18.10,17.15"
d1769,1,HBIN_1,SBIN_PASS,"18.10,21.45"
d1770,1,HBIN_1,SBIN_PASS,"18.10,25.75"
d1771,1,HBIN_1,SBIN_PASS,"18.10,30.05"
d1772,0,HBIN_2,SBIN_PROBE_WEAR,"18.10,34.35"
d1773,1,HBIN_1,SBIN_PASS,"18.10,38.65"
d1774,1,HBIN_1,SBIN_PASS,"18.10,42.95"
d1775,1,HBIN_1,SBIN_PASS,"18.10,47.25"
d1776,1,HBIN_1,SBIN_PASS,"18.10,51.55"
d1777,1,HBIN_1,SBIN_PASS,"18.10,55.85"
d1778,1,HBIN_1,SBIN_PASS,"18.10,60.15"
d1779,1,HBIN_1,SBIN_PASS,"18.10,64.45"
d1780,1,HBIN_1,SBIN_PASS,"18.10,68.75"
d1781,1,HBIN_1,SBIN_PASS,"18.10,73.05"
d1782,1,HBIN_1,SBIN_PASS,"18.10,77.35"
d1783,1,HBIN_1,SBIN_PASS,"18.10,81.65"
d1784,1,HBIN_1,SBIN_PASS,"18.10,85.95"
d1785,1,HBIN_1,SBIN_PASS,"18.10,90.25"
d1786,1,HBIN_1,SBIN_PASS,"18.10,94.55"
d1787,1,HBIN_1,SBIN_PASS,"18.10,98.85"
d1788,0,HBIN_2,SBIN_OPEN_PAD,"18.10,103.15"
d1789,1,HBIN_1,SBIN_PASS,"18.10,107.45"
d1790,1,HBIN_1,SBIN_PASS,"18.10,111.75"
d1791,0,HBIN_3,SBIN_TIMING_ERR,"18.10,116.05"
d1792,1,HBIN_1,SBIN_PASS,"18.10,120.35"
d1793,0,HBIN_2,SBIN_CONT_GND,"18.10,124.65"
d1794,1,HBIN_1,SBIN_PASS,"18.10,128.95"
d1795,0,HBIN_3,SBIN_TIMING_ERR,"18.10,133.25"
d1796,1,HBIN_1,SBIN_PASS,"18.10,137.55"
d1797,0,HBIN_2,SBIN_PROBE_WEAR,"18.10,141.85"
d1798,0,HBIN_2,SBIN_CONT_GND,"23.10,-141.95"
d1799,0,HBIN_3,SBIN_TIMING_ERR,"23.10,-137.65"
d1800,0,HBIN_2,SBIN_CONT_GND,"23.10,-133.35"
d1801,0,HBIN_2,SBIN_PROBE_WEAR,"23.10,-129.05"
d1802,0,HBIN_3,SBIN_PWR_ERR,"23.10,-124.75"
d1803,1,HBIN_1,SBIN_PASS,"23.10,-120.45"
d1804,0,HBIN_2,SBIN_OPEN_PAD,"23.10,-116.15"
d1805,1,HBIN_1,SBIN_PASS,"23.10,-111.85"
d1806,1,HBIN_1,SBIN_PASS,"23.10,-107.55"
d1807,0,HBIN_2,SBIN_CONT_GND,"23.10,-103.25"
d1808,1,HBIN_1,SBIN_PASS,"23.10,-98.95"
d1809,1,HBIN_1,SBIN_PASS,"23.10,-94.65"
d1810,1,HBIN_1,SBIN_PASS,"23.10,-90.35"
d1811,1,HBIN_1,SBIN_PASS,"23.10,-86.05"
d1812,1,HBIN_1,SBIN_PASS,"23.10,-81.75"
d1813,1,HBIN_1,SBIN_PASS,"23.10,-77.45"
d1814,1,HBIN_1,SBIN_PASS,"23.10,-73.15"
d1815,1,HBIN_1,SBIN_PASS,"23.10,-68.85"
d1816,1,HBIN_1,SBIN_PASS,"23.10,-64.55"
d1817,1,HBIN_1,SBIN_PASS,"23.10,-60.25"
d1818,1,HBIN_1,SBIN_PASS,"23.10,-55.95"
d1819,1,HBIN_1,SBIN_PASS,"23.10,-51.65"
d1820,1,HBIN_1,SBIN_PASS,"23.10,-47.35"
d1821,1,HBIN_1,SBIN_PASS,"23.10,-43.05"
d1822,0,HBIN_4,SBIN_VTH_DRIFT,"23.10,-38.75"
d1823,1,HBIN_1,SBIN_PASS,"23.10,-34.45"
d1824,1,HBIN_1,SBIN_PASS,"23.10,-30.15"
d1825,1,HBIN_1,SBIN_PASS,"23.10,-25.85"
d1826,1,HBIN_1,SBIN_PASS,"23.10,-21.55"
d1827,1,HBIN_1,SBIN_PASS,"23.10,-17.25"
d1828,1,HBIN_1,SBIN_PASS,"23.10,-12.95"
d1829,1,HBIN_1,SBIN_PASS,"23.10,-8.65"
d1830,1,HBIN_1,SBIN_PASS,"23.10,-4.35"
d1831,1,HBIN_1,SBIN_PASS,"23.10,-0.05"
d1832,1,HBIN_1,SBIN_PASS,"23.10,4.25"
d1833,1,HBIN_1,SBIN_PASS,"23.10,8.55"
d1834,1,HBIN_1,SBIN_PASS,"23.10,12.85"
d1835,0,HBIN_4,SBIN_IDDQ_HIGH,"23.10,17.15"
d1836,1,HBIN_1,SBIN_PASS,"23.10,21.45"
d1837,1,HBIN_1,SBIN_PASS,"23.10,25.75"
d1838,1,HBIN_1,SBIN_PASS,"23.10,30.05"
d1839,1,HBIN_1,SBIN_PASS,"23.10,34.35"
d1840,0,HBIN_2,SBIN_OPEN_PAD,"23.10,38.65"
d1841,1,HBIN_1,SBIN_PASS,"23.10,42.95"
d1842,1,HBIN_1,SBIN_PASS,"23.10,47.25"
d1843,1,HBIN_1,SBIN_PASS,"23.10,51.55"
d1844,0,HBIN_2,SBIN_OPEN_PAD,"23.10,55.85"
d1845,1,HBIN_1,SBIN_PASS,"23.10,60.15"
d1846,1,HBIN_1,SBIN_PASS,"23.10,64.45"
d1847,1,HBIN_1,SBIN_PASS,"23.10,68.75"
d1848,1,HBIN_1,SBIN_PASS,"23.10,73.05"
d1849,1,HBIN_1,SBIN_PASS,"23.10,77.35"
d1850,1,HBIN_1,SBIN_PASS,"23.10,81.65"
d1851,1,HBIN_1,SBIN_PASS,"23.10,85.95"
d1852,1,HBIN_1,SBIN_PASS,"23.10,90.25"
d1853,0,HBIN_3,SBIN_PWR_ERR,"23.10,94.55"
d1854,1,HBIN_1,SBIN_PASS,"23.10,98.85"
d1855,0,HBIN_3,SBIN_LOGIC_ERR,"23.10,103.15"
d1856,1,HBIN_1,SBIN_PASS,"23.10,107.45"
d1857,1,HBIN_1,SBIN_PASS,"23.10,111.75"
d1858,1,HBIN_1,SBIN_PASS,"23.10,116.05"
d1859,1,HBIN_1,SBIN_PASS,"23.10,120.35"
d1860,1,HBIN_1,SBIN_PASS,"23.10,124.65"
d1861,0,HBIN_2,SBIN_PROBE_WEAR,"23.10,128.95"
d1862,0,HBIN_3,SBIN_PWR_ERR,"23.10,133.25"
d1863,1,HBIN_1,SBIN_PASS,"23.10,137.55"
d1864,0,HBIN_2,SBIN_PROBE_WEAR,"23.10,141.85"
d1865,1,HBIN_1,SBIN_PASS,"28.10,-137.65"
d1866,0,HBIN_4,SBIN_GAIN_LOW,"28.10,-133.35"
d1867,1,HBIN_1,SBIN_PASS,"28.10,-129.05"
d1868,0,HBIN_2,SBIN_OPEN_PAD,"28.10,-124.75"
d1869,0,HBIN_2,SBIN_OPEN_PAD,"28.10,-120.45"
d1870,1,HBIN_1,SBIN_PASS,"28.10,-116.15"
d1871,0,HBIN_3,SBIN_TIMING_ERR,"28.10,-111.85"
d1872,1,HBIN_1,SBIN_PASS,"28.10,-107.55"
d1873,1,HBIN_1,SBIN_PASS,"28.10,-103.25"
d1874,1,HBIN_1,SBIN_PASS,"28.10,-98.95"
d1875,1,HBIN_1,SBIN_PASS,"28.10,-94.65"
d1876,1,HBIN_1,SBIN_PASS,"28.10,-90.35"
d1877,1,HBIN_1,SBIN_PASS,"28.10,-86.05"
d1878,1,HBIN_1,SBIN_PASS,"28.10,-81.75"
d1879,1,HBIN_1,SBIN_PASS,"28.10,-77.45"
d1880,1,HBIN_1,SBIN_PASS,"28.10,-73.15"
d1881,0,HBIN_3,SBIN_TIMING_ERR,"28.10,-68.85"
d1882,1,HBIN_1,SBIN_PASS,"28.10,-64.55"
d1883,1,HBIN_1,SBIN_PASS,"28.10,-60.25"
d1884,1,HBIN_1,SBIN_PASS,"28.10,-55.95"
d1885,1,HBIN_1,SBIN_PASS,"28.10,-51.65"
d1886,1,HBIN_1,SBIN_PASS,"28.10,-47.35"
d1887,1,HBIN_1,SBIN_PASS,"28.10,-43.05"
d1888,1,HBIN_1,SBIN_PASS,"28.10,-38.75"
d1889,1,HBIN_1,SBIN_PASS,"28.10,-34.45"
d1890,1,HBIN_1,SBIN_PASS,"28.10,-30.15"
d1891,1,HBIN_1,SBIN_PASS,"28.10,-25.85"
d1892,1,HBIN_1,SBIN_PASS,"28.10,-21.55"
d1893,1,HBIN_1,SBIN_PASS,"28.10,-17.25"
d1894,0,HBIN_3,SBIN_PWR_ERR,"28.10,-12.95"
d1895,0,HBIN_3,SBIN_LOGIC_ERR,"28.10,-8.65"
d1896,1,HBIN_1,SBIN_PASS,"28.10,-4.35"
d1897,1,HBIN_1,SBIN_PASS,"28.10,-0.05"
d1898,1,HBIN_1,SBIN_PASS,"28.10,4.25"
d1899,1,HBIN_1,SBIN_PASS,"28.10,8.55"
d1900,1,HBIN_1,SBIN_PASS,"28.10,12.85"
d1901,1,HBIN_1,SBIN_PASS,"28.10,17.15"
d1902,1,HBIN_1,SBIN_PASS,"28.10,21.45"
d1903,1,HBIN_1,SBIN_PASS,"28.10,25.75"
d1904,1,HBIN_1,SBIN_PASS,"28.10,30.05"
d1905,1,HBIN_1,SBIN_PASS,"28.10,34.35"
d1906,1,HBIN_1,SBIN_PASS,"28.10,38.65"
d1907,1,HBIN_1,SBIN_PASS,"28.10,42.95"
d1908,1,HBIN_1,SBIN_PASS,"28.10,47.25"
d1909,1,HBIN_1,SBIN_PASS,"28.10,51.55"
d1910,1,HBIN_1,SBIN_PASS,"28.10,55.85"
d1911,1,HBIN_1,SBIN_PASS,"28.10,60.15"
d1912,0,HBIN_2,SBIN_OPEN_PAD,"28.10,64.45"
d1913,0,HBIN_3,SBIN_LOGIC_ERR,"28.10,68.75"
d1914,1,HBIN_1,SBIN_PASS,"28.10,73.05"
d1915,1,HBIN_1,SBIN_PASS,"28.10,77.35"
d1916,1,HBIN_1,SBIN_PASS,"28.10,81.65"
d1917,1,HBIN_1,SBIN_PASS,"28.10,85.95"
d1918,1,HBIN_1,SBIN_PASS,"28.10,90.25"
d1919,1,HBIN_1,SBIN_PASS,"28.10,94.55"
d1920,1,HBIN_1,SBIN_PASS,"28.10,98.85"
d1921,1,HBIN_1,SBIN_PASS,"28.10,103.15"
d1922,1,HBIN_1,SBIN_PASS,"28.10,107.45"
d1923,0,HBIN_2,SBIN_PROBE_WEAR,"28.10,111.75"
d1924,0,HBIN_3,SBIN_PWR_ERR,"28.10,116.05"
d1925,0,HBIN_2,SBIN_PROBE_WEAR,"28.10,120.35"
d1926,0,HBIN_2,SBIN_CONT_GND,"28.10,124.65"
d1927,0,HBIN_2,SBIN_CONT_GND,"28.10,128.95"
d1928,0,HBIN_2,SBIN_OPEN_PAD,"28.10,133.25"
d1929,1,HBIN_1,SBIN_PASS,"28.10,137.55"
d1930,0,HBIN_4,SBIN_IDDQ_HIGH,"33.10,-137.65"
d1931,0,HBIN_4,SBIN_GAIN_LOW,"33.10,-133.35"
d1932,1,HBIN_1,SBIN_PASS,"33.10,-129.05"
d1933,1,HBIN_1,SBIN_PASS,"33.10,-124.75"
d1934,0,HBIN_3,SBIN_TIMING_ERR,"33.10,-120.45"
d1935,0,HBIN_3,SBIN_LOGIC_ERR,"33.10,-116.15"
d1936,1,HBIN_1,SBIN_PASS,"33.10,-111.85"
d1937,1,HBIN_1,SBIN_PASS,"33.10,-107.55"
d1938,1,HBIN_1,SBIN_PASS,"33.10,-103.25"
d1939,1,HBIN_1,SBIN_PASS,"33.10,-98.95"
d1940,1,HBIN_1,SBIN_PASS,"33.10,-94.65"
d1941,1,HBIN_1,SBIN_PASS,"33.10,-90.35"
d1942,1,HBIN_1,SBIN_PASS,"33.10,-86.05"
d1943,0,HBIN_2,SBIN_PROBE_WEAR,"33.10,-81.75"
d1944,1,HBIN_1,SBIN_PASS,"33.10,-77.45"
d1945,1,HBIN_1,SBIN_PASS,"33.10,-73.15"
d1946,1,HBIN_1,SBIN_PASS,"33.10,-68.85"
d1947,1,HBIN_1,SBIN_PASS,"33.10,-64.55"
d1948,1,HBIN_1,SBIN_PASS,"33.10,-60.25"
d1949,1,HBIN_1,SBIN_PASS,"33.10,-55.95"
d1950,1,HBIN_1,SBIN_PASS,"33.10,-51.65"
d1951,1,HBIN_1,SBIN_PASS,"33.10,-47.35"
d1952,1,HBIN_1,SBIN_PASS,"33.10,-43.05"
d1953,1,HBIN_1,SBIN_PASS,"33.10,-38.75"
d1954,1,HBIN_1,SBIN_PASS,"33.10,-34.45"
d1955,1,HBIN_1,SBIN_PASS,"33.10,-30.15"
d1956,1,HBIN_1,SBIN_PASS,"33.10,-25.85"
d1957,1,HBIN_1,SBIN_PASS,"33.10,-21.55"
d1958,1,HBIN_1,SBIN_PASS,"33.10,-17.25"
d1959,1,HBIN_1,SBIN_PASS,"33.10,-12.95"
d1960,1,HBIN_1,SBIN_PASS,"33.10,-8.65"
d1961,1,HBIN_1,SBIN_PASS,"33.10,-4.35"
d1962,1,HBIN_1,SBIN_PASS,"33.10,-0.05"
d1963,1,HBIN_1,SBIN_PASS,"33.10,4.25"
d1964,1,HBIN_1,SBIN_PASS,"33.10,8.55"
d1965,1,HBIN_1,SBIN_PASS,"33.10,12.85"
d1966,1,HBIN_1,SBIN_PASS,"33.10,17.15"
d1967,1,HBIN_1,SBIN_PASS,"33.10,21.45"
d1968,1,HBIN_1,SBIN_PASS,"33.10,25.75"
d1969,1,HBIN_1,SBIN_PASS,"33.10,30.05"
d1970,1,HBIN_1,SBIN_PASS,"33.10,34.35"
d1971,1,HBIN_1,SBIN_PASS,"33.10,38.65"
d1972,1,HBIN_1,SBIN_PASS,"33.10,42.95"
d1973,1,HBIN_1,SBIN_PASS,"33.10,47.25"
d1974,1,HBIN_1,SBIN_PASS,"33.10,51.55"
d1975,1,HBIN_1,SBIN_PASS,"33.10,55.85"
d1976,1,HBIN_1,SBIN_PASS,"33.10,60.15"
d1977,1,HBIN_1,SBIN_PASS,"33.10,64.45"
d1978,1,HBIN_1,SBIN_PASS,"33.10,68.75"
d1979,1,HBIN_1,SBIN_PASS,"33.10,73.05"
d1980,1,HBIN_1,SBIN_PASS,"33.10,77.35"
d1981,1,HBIN_1,SBIN_PASS,"33.10,81.65"
d1982,0,HBIN_4,SBIN_VTH_DRIFT,"33.10,85.95"
d1983,1,HBIN_1,SBIN_PASS,"33.10,90.25"
d1984,1,HBIN_1,SBIN_PASS,"33.10,94.55"
d1985,0,HBIN_2,SBIN_PROBE_WEAR,"33.10,98.85"
d1986,0,HBIN_4,SBIN_VTH_DRIFT,"33.10,103.15"
d1987,1,HBIN_1,SBIN_PASS,"33.10,107.45"
d1988,0,HBIN_3,SBIN_LOGIC_ERR,"33.10,111.75"
d1989,1,HBIN_1,SBIN_PASS,"33.10,116.05"
d1990,0,HBIN_2,SBIN_OPEN_PAD,"33.10,120.35"
d1991,0,HBIN_2,SBIN_PROBE_WEAR,"33.10,124.65"
d1992,0,HBIN_4,SBIN_VTH_DRIFT,"33.10,128.95"
d1993,1,HBIN_1,SBIN_PASS,"33.10,133.25"
d1994,1,HBIN_1,SBIN_PASS,"33.10,137.55"
d1995,0,HBIN_4,SBIN_IDDQ_HIGH,"38.10,-137.65"
d1996,1,HBIN_1,SBIN_PASS,"38.10,-133.35"
d1997,0,HBIN_2,SBIN_OPEN_PAD,"38.10,-129.05"
d1998,0,HBIN_3,SBIN_PWR_ERR,"38.10,-124.75"
d1999,1,HBIN_1,SBIN_PASS,"38.10,-120.45"
d2000,0,HBIN_2,SBIN_OPEN_PAD,"38.10,-116.15"
d2001,0,HBIN_4,SBIN_IDDQ_HIGH,"38.10,-111.85"
d2002,1,HBIN_1,SBIN_PASS,"38.10,-107.55"
d2003,1,HBIN_1,SBIN_PASS,"38.10,-103.25"
d2004,1,HBIN_1,SBIN_PASS,"38.10,-98.95"
d2005,1,HBIN_1,SBIN_PASS,"38.10,-94.65"
d2006,1,HBIN_1,SBIN_PASS,"38.10,-90.35"
d2007,0,HBIN_3,SBIN_LOGIC_ERR,"38.10,-86.05"
d2008,1,HBIN_1,SBIN_PASS,"38.10,-81.75"
d2009,0,HBIN_2,SBIN_PROBE_WEAR,"38.10,-77.45"
d2010,1,HBIN_1,SBIN_PASS,"38.10,-73.15"
d2011,1,HBIN_1,SBIN_PASS,"38.10,-68.85"
d2012,1,HBIN_1,SBIN_PASS,"38.10,-64.55"
d2013,1,HBIN_1,SBIN_PASS,"38.10,-60.25"
d2014,1,HBIN_1,SBIN_PASS,"38.10,-55.95"
d2015,1,HBIN_1,SBIN_PASS,"38.10,-51.65"
d2016,1,HBIN_1,SBIN_PASS,"38.10,-47.35"
d2017,1,HBIN_1,SBIN_PASS,"38.10,-43.05"
d2018,1,HBIN_1,SBIN_PASS,"38.10,-38.75"
d2019,1,HBIN_1,SBIN_PASS,"38.10,-34.45"
d2020,1,HBIN_1,SBIN_PASS,"38.10,-30.15"
d2021,1,HBIN_1,SBIN_PASS,"38.10,-25.85"
d2022,1,HBIN_1,SBIN_PASS,"38.10,-21.55"
d2023,1,HBIN_1,SBIN_PASS,"38.10,-17.25"
d2024,1,HBIN_1,SBIN_PASS,"38.10,-12.95"
d2025,1,HBIN_1,SBIN_PASS,"38.10,-8.65"
d2026,1,HBIN_1,SBIN_PASS,"38.10,-4.35"
d2027,1,HBIN_1,SBIN_PASS,"38.10,-0.05"
d2028,1,HBIN_1,SBIN_PASS,"38.10,4.25"
d2029,1,HBIN_1,SBIN_PASS,"38.10,8.55"
d2030,1,HBIN_1,SBIN_PASS,"38.10,12.85"
d2031,1,HBIN_1,SBIN_PASS,"38.10,17.15"
d2032,1,HBIN_1,SBIN_PASS,"38.10,21.45"
d2033,1,HBIN_1,SBIN_PASS,"38.10,25.75"
d2034,1,HBIN_1,SBIN_PASS,"38.10,30.05"
d2035,1,HBIN_1,SBIN_PASS,"38.10,34.35"
d2036,1,HBIN_1,SBIN_PASS,"38.10,38.65"
d2037,1,HBIN_1,SBIN_PASS,"38.10,42.95"
d2038,1,HBIN_1,SBIN_PASS,"38.10,47.25"
d2039,1,HBIN_1,SBIN_PASS,"38.10,51.55"
d2040,1,HBIN_1,SBIN_PASS,"38.10,55.85"
d2041,1,HBIN_1,SBIN_PASS,"38.10,60.15"
d2042,1,HBIN_1,SBIN_PASS,"38.10,64.45"
d2043,1,HBIN_1,SBIN_PASS,"38.10,68.75"
